ds,y,y_moving_avg_7,y_moving_avg_14,y_moving_avg_28,y_moving_avg_90
2022-11-25,16353.918981481482,16465.84674887778,16258.191782017904,16448.801823799517,18064.710471314338
2022-11-24,16590.96464903357,16485.27975152328,16251.71841054222,16461.789013532496,18114.08595631843
2022-11-24,16161.33883248731,16444.630666322995,16208.804516071177,16469.675016326753,18160.858537837925
2022-11-24,16630.941176470587,16366.668909409225,16192.090114118517,16484.57992738731,18209.57699525473
2022-11-24,16586.03581037013,16268.377301602584,16181.561463955495,16483.178925076234,18250.915333116736
2022-11-23,16477.58407572383,16190.581709644946,16231.534275530043,16485.423367212927,18292.85239926325
2022-11-23,16460.14371657754,16116.113570997273,16300.487535392964,16508.42300609768,18339.6070206441
2022-11-23,16489.95,16050.53681515803,16305.157787410257,16516.09128831222,18385.36508493939
2022-11-23,16306.421052631578,16018.157069561159,16340.774454076924,16528.603044468888,18430.69633999961
2022-11-22,15615.60653409091,15972.978365819354,16364.116548739756,16571.588006874903,18478.51899548005
2022-11-22,15942.899921824104,16017.511318827806,16437.692010027975,16614.52616173239,18539.32954016299
2022-11-22,16041.466666666667,16094.745626308406,16505.931301326254,16652.139429830506,18589.95527345155
2022-11-22,15956.307105190119,16272.48684141514,16554.44408561589,16666.69599240652,18631.806254164097
2022-11-21,16001.106425702812,16484.861499788654,16550.352303237934,16675.40526245925,18675.001338831764
2022-11-21,16263.291780821917,16559.778759662488,16639.411865581125,16724.541767663744,18719.843489657287
2022-11-21,15990.17012643895,16663.391838592688,16671.859616522775,16731.389034532764,18763.79580320371
2022-11-21,15927.33720515008,16755.25473166016,16730.545516582333,16752.88541893284,18802.9494684655
2022-11-20,16483.540074188306,16857.872701228145,16777.069740656105,16775.764303613647,18840.835239073185
2022-11-20,17285.655172413793,16917.116976344103,16784.79638619697,16778.76584858311,18872.712248523203
2022-11-20,17442.929713804715,16836.401329816646,16739.31245889581,16762.576543205785,18895.6143657064
2022-11-20,16525.52724481965,16615.84310668722,16716.358476802405,16739.511336360018,18916.789297869476
